country,year,formal_1,formal_2,avg_educ_years,employed_agriculture,min_wage,gov_exp_educ,rural_pop,gdp_per_capita,cpi,credit,fdi
ARG,2003,0.329643756607655,0.374334163617983,10.9101251789635,0.017325018787476,192.052466512259,0.035350499153137,NA,3603.665707059207,568.0828963752072,213.0228369554995,-1.177275579452041
ARG,2004,0.351030674534266,0.385880534185425,10.9585781184884,0.01392556579965,278.908814349656,0.034865200519562,NA,4259.521692362814,593.1693576093019,212.61832835437951,-1.2289922174159678
ARG,2005,0.378509760659984,0.404743067353969,11.0975150196753,0.013311226085486,384.313478978085,0.038600099086762,NA,5086.56991705758,650.3651090699273,185.9034760767707,-1.2807088553798944
ARG,2006,0.410128286369259,0.433062381645502,10.7277735537283,0.009586177763608,416.952109033589,0.04128210067749,NA,5890.930161132525,722.0465991319696,168.7658065065206,-1.332425493343821
ARG,2007,0.451215749546705,0.471925123103782,10.8985131268473,0.009331653335291,491.790595690725,0.044626002311706,NA,7210.672594311309,847.7960296058551,157.1256977661066,-1.728119820902339
ARG,2008,0.457214045590329,0.476245997110243,10.9094389375484,0.01314925265746,544.612706751323,0.04844409942627,NA,8977.506850805856,1049.983949598831,149.9204502615021,-2.305195206660664
ARG,2009,0.45840584751449,0.483835756074084,10.9953673783622,0.013646391554625,610.153120418902,0.055310502052307,NA,8184.389889403995,1205.888067499637,151.09744639078,-0.992746537421497
ARG,2010,0.481448584536989,0.501338121539247,11.1452377913405,0.011521486831899,674.107894804805,0.050197100639343,NA,10386.0968201506,1517.621772218975,161.0034971557197,-2.447392507748073
ARG,2011,0.487016347575537,0.505074223899859,11.1859678904788,0.005584108499982,802.996118310262,0.05290629863739,NA,12743.26714593381,1879.599363868642,182.6091776785675,-1.778588979010517
ARG,2012,0.481988028236405,0.50127181699967,11.261137525955,0.00572447403868,835.965140503326,0.053458299636841,NA,13813.28307550861,2332.819123889602,195.4625930892724,-2.47523688175616
ARG,2013,0.488548936419529,0.504567492851817,11.2993474820669,0.005871134074701,958.243667795624,0.054366102218628,NA,14310.03369795977,2928.797630037513,215.6502082145148,-1.478939066650213
ARG,2014,0.484969898609257,0.503501529274517,11.2842095957176,0.005529482217097,891.510965937383,0.053614401817322,NA,13037.35042315038,4111.599821397084,209.8579164380844,-0.565308251391653
ARG,2015,0.501038452551225,0.517949602369955,11.2882839931203,0.005421446823318,795.05548260236,0.057761101722717,NA,14621.06510680605,5203.563425067754,225.6232623703523,-1.72584076345032
ARG,2016,0.48115796143537,0.500059189034445,11.4201621170131,0.005743209136243,1101.72880692279,0.055454897880554,NA,12630.48078150374,7297.884412781017,226.1261534351717,-0.267657267855615
ARG,2017,0.47489142330284,0.490070397318798,11.5089567589574,0.005316542272911,983.410318736733,0.054543199539185,NA,14442.5168185907,9135.906318445574,238.8557557576691,-1.628822402139635
ARG,2018,0.461651943568319,0.484410244643195,11.6144684750443,0.004920226222277,972.260775379038,0.04877739906311,NA,11303.55499248379,12267.44136543844,216.30016638880977,-1.986453267040236
ARG,2019,0.44728750598306,0.468978385133415,11.7707111925117,0.005756883994486,924.641188426269,0.04777599811554,NA,9745.61621814712,18836.44820366723,193.7445770199504,-1.170543670026548
